metadata;file;mappings;datatype
shape2:ew3:hv;annotation/s1*ew3*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew3:hv;annotation/s1*ew3*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew3:hv;annotation/s1*ew3*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:ew4:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slcvh')]/byteStream/fileLocation/@href;String
asset:ew4:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slcvh')]/byteStream/fileLocation/@href;String
asset:ew4:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slcvh')]/byteStream/fileLocation/@href;String
asset:ew4:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slcvh')]/byteStream/fileLocation/@href;String
asset:ew4:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slcvv')]/byteStream/fileLocation/@href;String
asset:ew4:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slcvv')]/byteStream/fileLocation/@href;String
asset:ew4:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slcvv')]/byteStream/fileLocation/@href;String
asset:ew4:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slcvv')]/byteStream/fileLocation/@href;String
asset:ew4:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slchh')]/byteStream/fileLocation/@href;String
asset:ew4:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slchh')]/byteStream/fileLocation/@href;String
asset:ew4:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slchh')]/byteStream/fileLocation/@href;String
asset:ew4:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slchh')]/byteStream/fileLocation/@href;String
asset:ew4:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slchv')]/byteStream/fileLocation/@href;String
asset:ew4:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slchv')]/byteStream/fileLocation/@href;String
asset:ew4:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slchv')]/byteStream/fileLocation/@href;String
asset:ew4:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slchv')]/byteStream/fileLocation/@href;String
asset:ew4:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slcvh')]/byteStream/checksum/text();String
asset:ew4:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slcvh')]/byteStream/checksum/text();String
asset:ew4:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slcvh')]/byteStream/checksum/text();String
asset:ew4:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slcvh')]/byteStream/checksum/text();String
asset:ew4:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slcvv')]/byteStream/checksum/text();String
asset:ew4:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slcvv')]/byteStream/checksum/text();String
asset:ew4:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slcvv')]/byteStream/checksum/text();String
asset:ew4:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slcvv')]/byteStream/checksum/text();String
asset:ew4:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slchh')]/byteStream/checksum/text();String
asset:ew4:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slchh')]/byteStream/checksum/text();String
asset:ew4:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slchh')]/byteStream/checksum/text();String
asset:ew4:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slchh')]/byteStream/checksum/text();String
asset:ew4:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slchv')]/byteStream/checksum/text();String
asset:ew4:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slchv')]/byteStream/checksum/text();String
asset:ew4:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slchv')]/byteStream/checksum/text();String
asset:ew4:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slchv')]/byteStream/checksum/text();String
asset:ew4:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slcvh')]/byteStream/@size;Int64
asset:ew4:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slcvh')]/byteStream/@size;Int64
asset:ew4:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slcvh')]/byteStream/@size;Int64
asset:ew4:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slcvh')]/byteStream/@size;Int64
asset:ew4:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slcvv')]/byteStream/@size;Int64
asset:ew4:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slcvv')]/byteStream/@size;Int64
asset:ew4:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slcvv')]/byteStream/@size;Int64
asset:ew4:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slcvv')]/byteStream/@size;Int64
asset:ew4:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slchh')]/byteStream/@size;Int64
asset:ew4:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slchh')]/byteStream/@size;Int64
asset:ew4:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slchh')]/byteStream/@size;Int64
asset:ew4:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slchh')]/byteStream/@size;Int64
asset:ew4:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew4slchv')]/byteStream/@size;Int64
asset:ew4:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew4slchv')]/byteStream/@size;Int64
asset:ew4:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew4slchv')]/byteStream/@size;Int64
asset:ew4:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew4slchv')]/byteStream/@size;Int64
asset:ew4:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slcvh')]/byteStream/fileLocation/@href;String
asset:ew4:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slcvv')]/byteStream/fileLocation/@href;String
asset:ew4:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slchh')]/byteStream/fileLocation/@href;String
asset:ew4:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slchv')]/byteStream/fileLocation/@href;String
asset:ew4:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slcvh')]/byteStream/checksum/text();String
asset:ew4:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slcvv')]/byteStream/checksum/text();String
asset:ew4:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slchh')]/byteStream/checksum/text();String
asset:ew4:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slchv')]/byteStream/checksum/text();String
asset:ew4:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slcvv')]/byteStream/@size;Int64
asset:ew4:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slcvh')]/byteStream/@size;Int64
asset:ew4:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slchh')]/byteStream/@size;Int64
asset:ew4:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew4slchv')]/byteStream/@size;Int64
azimuthAngle:ew4:vh;annotation/s1*ew4*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew4:vh;annotation/s1*ew4*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew4:vh;annotation/s1*ew4*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew4:vh;annotation/s1*ew4*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew4:vh;annotation/s1*ew4*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew4:vh;annotation/s1*ew4*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew4:vh;annotation/s1*ew4*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew4:vh;annotation/s1*ew4*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew4:vh;annotation/s1*ew4*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:ew4:vv;annotation/s1*ew4*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew4:vv;annotation/s1*ew4*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew4:vv;annotation/s1*ew4*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew4:vv;annotation/s1*ew4*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew4:vv;annotation/s1*ew4*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew4:vv;annotation/s1*ew4*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew4:vv;annotation/s1*ew4*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew4:vv;annotation/s1*ew4*vv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew4:vv;annotation/s1*ew4*vv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:ew4:hh;annotation/s1*ew4*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew4:hh;annotation/s1*ew4*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew4:hh;annotation/s1*ew4*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew4:hh;annotation/s1*ew4*hh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew4:hh;annotation/s1*ew4*hh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew4:hh;annotation/s1*ew4*hh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew4:hh;annotation/s1*ew4*hh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew4:hh;annotation/s1*ew4*hh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew4:hh;annotation/s1*ew4*hh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:ew4:hv;annotation/s1*ew4*hv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew4:hv;annotation/s1*ew4*hv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew4:hv;annotation/s1*ew4*hv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew4:hv;annotation/s1*ew4*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew4:hv;annotation/s1*ew4*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew4:hv;annotation/s1*ew4*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew4:hv;annotation/s1*ew4*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew4:hv;annotation/s1*ew4*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew4:hv;annotation/s1*ew4*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:ew5:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slcvh')]/byteStream/fileLocation/@href;String
asset:ew5:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slcvh')]/byteStream/fileLocation/@href;String
asset:ew5:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slcvh')]/byteStream/fileLocation/@href;String
asset:ew5:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slcvh')]/byteStream/fileLocation/@href;String
asset:ew5:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slcvv')]/byteStream/fileLocation/@href;String
asset:ew5:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slcvv')]/byteStream/fileLocation/@href;String
asset:ew5:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slcvv')]/byteStream/fileLocation/@href;String
asset:ew5:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slcvv')]/byteStream/fileLocation/@href;String
asset:ew5:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slchh')]/byteStream/fileLocation/@href;String
asset:ew5:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slchh')]/byteStream/fileLocation/@href;String
asset:ew5:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slchh')]/byteStream/fileLocation/@href;String
asset:ew5:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slchh')]/byteStream/fileLocation/@href;String
asset:ew5:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slchv')]/byteStream/fileLocation/@href;String
asset:ew5:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slchv')]/byteStream/fileLocation/@href;String
asset:ew5:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slchv')]/byteStream/fileLocation/@href;String
asset:ew5:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slchv')]/byteStream/fileLocation/@href;String
asset:ew5:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slcvh')]/byteStream/checksum/text();String
asset:ew5:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slcvh')]/byteStream/checksum/text();String
asset:ew5:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slcvh')]/byteStream/checksum/text();String
asset:ew5:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slcvh')]/byteStream/checksum/text();String
asset:ew5:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slcvv')]/byteStream/checksum/text();String
asset:ew5:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slcvv')]/byteStream/checksum/text();String
asset:ew5:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slcvv')]/byteStream/checksum/text();String
asset:ew5:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slcvv')]/byteStream/checksum/text();String
asset:ew5:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slchh')]/byteStream/checksum/text();String
asset:ew5:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slchh')]/byteStream/checksum/text();String
asset:ew5:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slchh')]/byteStream/checksum/text();String
asset:ew5:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slchh')]/byteStream/checksum/text();String
asset:ew5:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slchv')]/byteStream/checksum/text();String
asset:ew5:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slchv')]/byteStream/checksum/text();String
asset:ew5:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slchv')]/byteStream/checksum/text();String
asset:ew5:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slchv')]/byteStream/checksum/text();String
asset:ew5:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slcvh')]/byteStream/@size;Int64
asset:ew5:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slcvh')]/byteStream/@size;Int64
asset:ew5:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slcvh')]/byteStream/@size;Int64
asset:ew5:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slcvh')]/byteStream/@size;Int64
asset:ew5:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slcvv')]/byteStream/@size;Int64
asset:ew5:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slcvv')]/byteStream/@size;Int64
asset:ew5:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slcvv')]/byteStream/@size;Int64
asset:ew5:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slcvv')]/byteStream/@size;Int64
asset:ew5:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slchh')]/byteStream/@size;Int64
asset:ew5:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slchh')]/byteStream/@size;Int64
asset:ew5:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slchh')]/byteStream/@size;Int64
asset:ew5:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slchh')]/byteStream/@size;Int64
asset:ew5:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1aew5slchv')]/byteStream/@size;Int64
asset:ew5:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1aew5slchv')]/byteStream/@size;Int64
asset:ew5:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1aew5slchv')]/byteStream/@size;Int64
asset:ew5:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1aew5slchv')]/byteStream/@size;Int64
asset:ew5:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slcvh')]/byteStream/fileLocation/@href;String
asset:ew5:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slcvv')]/byteStream/fileLocation/@href;String
asset:ew5:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slchh')]/byteStream/fileLocation/@href;String
asset:ew5:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slchv')]/byteStream/fileLocation/@href;String
asset:ew5:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slcvh')]/byteStream/checksum/text();String
asset:ew5:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slcvv')]/byteStream/checksum/text();String
asset:ew5:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slchh')]/byteStream/checksum/text();String
asset:ew5:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slchv')]/byteStream/checksum/text();String
asset:ew5:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slcvv')]/byteStream/@size;Int64
asset:ew5:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slcvh')]/byteStream/@size;Int64
asset:ew5:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slchh')]/byteStream/@size;Int64
asset:ew5:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1aew5slchv')]/byteStream/@size;Int64
azimuthAngle:ew5:vh;annotation/s1*ew5*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew5:vh;annotation/s1*ew5*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew5:vh;annotation/s1*ew5*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew5:vh;annotation/s1*ew5*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew5:vh;annotation/s1*ew5*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew5:vh;annotation/s1*ew5*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew5:vh;annotation/s1*ew5*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew5:vh;annotation/s1*ew5*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew5:vh;annotation/s1*ew5*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:ew5:vv;annotation/s1*ew5*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew5:vv;annotation/s1*ew5*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew5:vv;annotation/s1*ew5*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew5:vv;annotation/s1*ew5*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew5:vv;annotation/s1*ew5*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew5:vv;annotation/s1*ew5*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew5:vv;annotation/s1*ew5*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew5:vv;annotation/s1*ew5*vv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew5:vv;annotation/s1*ew5*vv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:ew5:hh;annotation/s1*ew5*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew5:hh;annotation/s1*ew5*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew5:hh;annotation/s1*ew5*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew5:hh;annotation/s1*ew5*hh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew5:hh;annotation/s1*ew5*hh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew5:hh;annotation/s1*ew5*hh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew5:hh;annotation/s1*ew5*hh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew5:hh;annotation/s1*ew5*hh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew5:hh;annotation/s1*ew5*hh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:ew5:hv;annotation/s1*ew5*hv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:ew5:hv;annotation/s1*ew5*hv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:ew5:hv;annotation/s1*ew5*hv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:ew5:hv;annotation/s1*ew5*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:ew5:hv;annotation/s1*ew5*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:ew5:hv;annotation/s1*ew5*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:ew5:hv;annotation/s1*ew5*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:ew5:hv;annotation/s1*ew5*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:ew5:hv;annotation/s1*ew5*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:quicklook;manifest.safe;//dataObject[starts-with(@ID, 'quicklook')]/byteStream/fileLocation/@href;String
asset:quicklook:checksum;manifest.safe;//dataObject[starts-with(@ID, 'quicklook')]/byteStream/checksum/text();String
asset:quicklook:size;manifest.safe;//dataObject[starts-with(@ID, 'quicklook')]/byteStream/@size;Int64
